Student Name,Student ID,Major,Most Consistent Payment Day
Michael Taylor,SID87651,Art,3
Emily Brown,SID87652,Mathematics,20
Lisa Hess,SID87653,Mathematics,24
Jessica Taylor,SID87654,Biology,24
Lisa Smith,SID87655,Biology,18
Scott Hess,SID87656,Psychology,5
Sarah Hess,SID87657,Medicine,16
Sarah Guerra,SID87658,Psychology,11
Emily Brown,SID87659,Mathematics,19
Daniel Brown,SID87660,Computer Science,23
Lisa Harrison,SID87661,Art,27
James Hess,SID87662,Engineering,22
Sarah Conner,SID87663,Computer Science,6
Scott Hess,SID87664,Biology,8
Richard McLaughlin,SID87665,Psychology,19
Scott Harrison,SID87666,Biology,16
Jessica Taylor,SID87667,Biology,9
Emily Davis,SID87668,Psychology,21
Daniel Smith,SID87669,Psychology,1
Scott Hess,SID87670,Art,3
James Brown,SID87671,Engineering,6
James Brown,SID87672,Art,8
Sarah Johnson,SID87673,Mathematics,16
Lisa Guerra,SID87674,Physics,21
Scott Guerra,SID87675,Art,17
Lisa Taylor,SID87676,Physics,11
Jessica Guerra,SID87677,Medicine,3
Lisa Guerra,SID87678,Physics,19
Jessica Conner,SID87679,Psychology,11
Beth Harrison,SID87680,Mathematics,23
Emily Guerra,SID87681,Medicine,17
James Conner,SID87682,Biology,14
James Davis,SID87683,Medicine,29
James Conner,SID87684,Mathematics,15
James Brown,SID87685,Art,20
Scott Guerra,SID87686,Engineering,28
Lisa Smith,SID87687,Art,21
Michael Hess,SID87688,Computer Science,27
Daniel Davis,SID87689,Biology,13
Lisa Hess,SID87690,Engineering,28
Daniel Davis,SID87691,Psychology,26
Michael Taylor,SID87692,Psychology,18
Daniel McLaughlin,SID87693,Art,16
Richard Davis,SID87694,Art,16
Lisa Conner,SID87695,Biology,3
Sarah Johnson,SID87696,Biology,23
Michael Guerra,SID87697,Physics,8
Jessica Johnson,SID87698,Mathematics,25
Beth Hess,SID87699,Computer Science,12
Scott Hess,SID87700,Psychology,9
Emily Harrison,SID87701,Psychology,27
Jessica Johnson,SID87702,Biology,9
Lisa Brown,SID87703,Computer Science,15
Jessica McLaughlin,SID87704,Computer Science,9
Lisa Hess,SID87705,Computer Science,13
Beth Davis,SID87706,Medicine,12
Beth Davis,SID87707,Engineering,11
Beth McLaughlin,SID87708,Biology,17
James Hess,SID87709,Biology,6
Emily Guerra,SID87710,Engineering,11
Daniel Guerra,SID87711,Computer Science,1
Beth Hess,SID87712,Physics,13
Jessica Guerra,SID87713,Computer Science,15
Sarah Johnson,SID87714,Mathematics,15
Richard Guerra,SID87715,Computer Science,2
Lisa McLaughlin,SID87716,Physics,4
Emily McLaughlin,SID87717,Computer Science,14
Michael Johnson,SID87718,Biology,17
Michael Guerra,SID87719,Computer Science,20
Daniel Smith,SID87720,Biology,18
Scott Brown,SID87721,Physics,13
Beth Hess,SID87722,Psychology,6
Beth Hess,SID87723,Engineering,23
James Conner,SID87724,Art,16
Scott Guerra,SID87725,Medicine,1
Daniel Davis,SID87726,Biology,1
Jessica Hess,SID87727,Physics,15
Scott Johnson,SID87728,Mathematics,25
Richard Guerra,SID87729,Mathematics,9
James Brown,SID87730,Medicine,14
Michael Taylor,SID87731,Engineering,4
James Brown,SID87732,Mathematics,16
Jessica Conner,SID87733,Physics,28
Emily McLaughlin,SID87734,Biology,2
Emily Johnson,SID87735,Biology,8
Michael Harrison,SID87736,Physics,9
Sarah Taylor,SID87737,Art,8
Sarah Conner,SID87738,Biology,14
Sarah Davis,SID87739,Psychology,15
James Taylor,SID87740,Psychology,8
Daniel Johnson,SID87741,Medicine,18
Scott McLaughlin,SID87742,Medicine,23
Richard McLaughlin,SID87743,Psychology,12
Michael Conner,SID87744,Art,2
Sarah Smith,SID87745,Mathematics,11
Scott Hess,SID87746,Computer Science,10
Richard Brown,SID87747,Physics,11
Richard Harrison,SID87748,Engineering,22
Michael Brown,SID87749,Mathematics,28
James McLaughlin,SID87750,Art,30
Richard Guerra,SID87751,Biology,11
Emily Hess,SID87752,Biology,6
James Johnson,SID87753,Psychology,22
Michael Davis,SID87754,Physics,18
James Smith,SID87755,Physics,6
Lisa Guerra,SID87756,Medicine,3
Beth McLaughlin,SID87757,Physics,8
Sarah Guerra,SID87758,Computer Science,20
Sarah Guerra,SID87759,Art,26
Beth Conner,SID87760,Computer Science,12
Jessica Hess,SID87761,Engineering,15
Michael Harrison,SID87762,Physics,20
Beth Conner,SID87763,Engineering,11
Richard Hess,SID87764,Psychology,3
Jessica Guerra,SID87765,Computer Science,14
Emily Smith,SID87766,Mathematics,8
Daniel Davis,SID87767,Art,2
Jessica Smith,SID87768,Medicine,19
James Davis,SID87769,Medicine,9
Sarah Smith,SID87770,Medicine,4
Sarah Hess,SID87771,Biology,15
Daniel Brown,SID87772,Psychology,7
Beth Brown,SID87773,Biology,1
Sarah Brown,SID87774,Physics,13
Emily Conner,SID87775,Medicine,6
Richard Brown,SID87776,Psychology,13
Richard Brown,SID87777,Psychology,20
Jessica Guerra,SID87778,Psychology,5
Scott Taylor,SID87779,Art,2
Richard Conner,SID87780,Psychology,9
Richard Hess,SID87781,Art,4
Daniel Smith,SID87782,Computer Science,29
Sarah Hess,SID87783,Computer Science,9
Beth Harrison,SID87784,Biology,18
Scott McLaughlin,SID87785,Computer Science,28
Beth Brown,SID87786,Art,28
Jessica Johnson,SID87787,Medicine,24
Jessica Guerra,SID87788,Biology,23
James Harrison,SID87789,Medicine,25
Scott Hess,SID87790,Biology,14
James McLaughlin,SID87791,Mathematics,2
Scott Johnson,SID87792,Computer Science,26
Richard Brown,SID87793,Engineering,25
Jessica Taylor,SID87794,Mathematics,12
James Johnson,SID87795,Psychology,11
James McLaughlin,SID87796,Computer Science,21
Daniel Taylor,SID87797,Art,12
Michael Taylor,SID87798,Physics,19
Daniel Conner,SID87799,Engineering,26
Daniel Harrison,SID87800,Art,9
Lisa McLaughlin,SID87801,Medicine,16
Emily Johnson,SID87802,Mathematics,5
Lisa Taylor,SID87803,Biology,27
Scott Davis,SID87804,Mathematics,18
Richard Johnson,SID87805,Biology,21
Scott Hess,SID87806,Engineering,25
Richard McLaughlin,SID87807,Biology,9
Sarah Taylor,SID87808,Engineering,22
Scott Hess,SID87809,Art,22
Daniel Johnson,SID87810,Computer Science,10
Daniel Harrison,SID87811,Physics,10
Daniel Harrison,SID87812,Psychology,27
Richard Harrison,SID87813,Physics,13
Beth Davis,SID87814,Art,29
Lisa Hess,SID87815,Engineering,26
Daniel McLaughlin,SID87816,Engineering,3
James Hess,SID87817,Biology,10
James Johnson,SID87818,Biology,29
James Harrison,SID87819,Medicine,8
Michael Johnson,SID87820,Engineering,12
Lisa Brown,SID87821,Psychology,17
Daniel Conner,SID87822,Physics,10
Daniel Guerra,SID87823,Psychology,15
Emily Davis,SID87824,Psychology,9
Jessica Johnson,SID87825,Physics,22
Jessica Conner,SID87826,Biology,12
Jessica Davis,SID87827,Physics,4
Sarah Conner,SID87828,Computer Science,3
Scott Johnson,SID87829,Engineering,27
Richard Conner,SID87830,Mathematics,12
Jessica Conner,SID87831,Mathematics,11
Richard Taylor,SID87832,Art,12
Michael Guerra,SID87833,Psychology,30
Richard McLaughlin,SID87834,Physics,22
Lisa Harrison,SID87835,Art,3
Michael Conner,SID87836,Mathematics,28
Beth Harrison,SID87837,Medicine,13
James Brown,SID87838,Physics,2
Lisa Conner,SID87839,Mathematics,22
Sarah Brown,SID87840,Biology,15
Scott Conner,SID87841,Computer Science,22
Michael Conner,SID87842,Biology,24
Scott Conner,SID87843,Computer Science,27
Scott Conner,SID87844,Computer Science,8
Daniel Harrison,SID87845,Biology,28
Michael Davis,SID87846,Mathematics,19
Daniel Conner,SID87847,Art,28
Richard Hess,SID87848,Psychology,16
Lisa Hess,SID87849,Engineering,8
Jessica Conner,SID87850,Biology,10
Scott Hess,SID87851,Mathematics,13
Sarah Guerra,SID87852,Engineering,5
Sarah Hess,SID87853,Biology,30
James Hess,SID87854,Physics,2
Emily Johnson,SID87855,Psychology,18
Emily Conner,SID87856,Art,4
Lisa Smith,SID87857,Engineering,4
Lisa Smith,SID87858,Engineering,29
James McLaughlin,SID87859,Physics,27
Richard Smith,SID87860,Computer Science,4
James Davis,SID87861,Engineering,4
Beth Guerra,SID87862,Biology,12
Michael Harrison,SID87863,Biology,13
Richard Taylor,SID87864,Art,22
Jessica Taylor,SID87865,Computer Science,28
Lisa Smith,SID87866,Psychology,26
James McLaughlin,SID87867,Physics,10
Michael Harrison,SID87868,Computer Science,16
Emily Hess,SID87869,Physics,6
Daniel Conner,SID87870,Physics,13
Jessica Taylor,SID87871,Computer Science,9
James Davis,SID87872,Computer Science,4
James Hess,SID87873,Physics,27
Scott McLaughlin,SID87874,Psychology,11
Emily Brown,SID87875,Physics,17
Beth Smith,SID87876,Physics,6
Beth Brown,SID87877,Computer Science,14
Richard Conner,SID87878,Medicine,23
Michael Conner,SID87879,Mathematics,10
Lisa Davis,SID87880,Engineering,24
Emily Smith,SID87881,Engineering,6
Emily Johnson,SID87882,Engineering,8
Jessica Guerra,SID87883,Biology,12
Daniel Johnson,SID87884,Medicine,18
Lisa Harrison,SID87885,Biology,14
Sarah McLaughlin,SID87886,Psychology,4
Daniel Johnson,SID87887,Biology,7
Scott Taylor,SID87888,Engineering,14
Sarah Smith,SID87889,Physics,28
Beth Brown,SID87890,Psychology,30
Jessica Taylor,SID87891,Psychology,25
Sarah Harrison,SID87892,Computer Science,18
Scott Smith,SID87893,Medicine,7
Sarah Brown,SID87894,Mathematics,29
Jessica McLaughlin,SID87895,Physics,27
Lisa Guerra,SID87896,Engineering,20
Richard Hess,SID87897,Physics,6
Richard Harrison,SID87898,Engineering,4
Sarah Brown,SID87899,Engineering,10
James Hess,SID87900,Mathematics,21
Emily Brown,SID87901,Physics,23
Beth Johnson,SID87902,Computer Science,23
Richard Davis,SID87903,Biology,27
Scott Conner,SID87904,Physics,5
Michael Guerra,SID87905,Psychology,21
Daniel Brown,SID87906,Biology,14
Beth Johnson,SID87907,Computer Science,10
Michael Guerra,SID87908,Physics,1
Lisa Johnson,SID87909,Mathematics,17
Jessica Taylor,SID87910,Art,29
Richard Smith,SID87911,Biology,2
Emily Hess,SID87912,Physics,28
Michael McLaughlin,SID87913,Engineering,7
Richard Conner,SID87914,Mathematics,20
Daniel McLaughlin,SID87915,Computer Science,1
Michael Davis,SID87916,Psychology,5
Emily Hess,SID87917,Engineering,30
Michael Brown,SID87918,Art,16
Lisa Brown,SID87919,Psychology,30
Lisa Johnson,SID87920,Medicine,28
Lisa McLaughlin,SID87921,Engineering,14
Michael Guerra,SID87922,Art,12
Beth Johnson,SID87923,Physics,30
James McLaughlin,SID87924,Medicine,9
Lisa Davis,SID87925,Computer Science,11
Michael Smith,SID87926,Medicine,24
Jessica Guerra,SID87927,Art,27
Daniel Guerra,SID87928,Physics,16
Sarah Guerra,SID87929,Computer Science,26
Emily Brown,SID87930,Psychology,6
Beth Smith,SID87931,Medicine,27
Beth Conner,SID87932,Physics,15
Richard Taylor,SID87933,Engineering,23
Sarah Conner,SID87934,Mathematics,10
Emily McLaughlin,SID87935,Psychology,6
James Brown,SID87936,Engineering,18
James Hess,SID87937,Art,16
Lisa Smith,SID87938,Biology,2
Michael Hess,SID87939,Physics,30
Daniel Brown,SID87940,Art,12
Emily Davis,SID87941,Physics,7
Michael Johnson,SID87942,Engineering,30
Michael McLaughlin,SID87943,Medicine,1
Emily Taylor,SID87944,Psychology,20
James McLaughlin,SID87945,Physics,19
Scott Taylor,SID87946,Computer Science,25
Michael Davis,SID87947,Physics,4
Jessica Johnson,SID87948,Computer Science,16
Richard Johnson,SID87949,Physics,20
Beth Smith,SID87950,Art,18
Beth McLaughlin,SID87951,Computer Science,26
Sarah Guerra,SID87952,Art,25
Beth Taylor,SID87953,Psychology,11
Sarah Davis,SID87954,Mathematics,20
Emily Davis,SID87955,Medicine,27
Beth Conner,SID87956,Art,28
Emily Brown,SID87957,Art,1
Beth Hess,SID87958,Physics,29
Scott Davis,SID87959,Psychology,4
Emily Smith,SID87960,Biology,15
Sarah Hess,SID87961,Physics,3
Sarah Davis,SID87962,Biology,25
Lisa Johnson,SID87963,Biology,11
Scott Smith,SID87964,Biology,16
Sarah Guerra,SID87965,Psychology,30
James Davis,SID87966,Computer Science,9
Sarah Taylor,SID87967,Biology,20
Beth McLaughlin,SID87968,Computer Science,25
Emily Guerra,SID87969,Biology,19
Scott Davis,SID87970,Engineering,21
Daniel Davis,SID87971,Mathematics,17
Lisa McLaughlin,SID87972,Engineering,8
Richard Brown,SID87973,Mathematics,27
Beth Davis,SID87974,Art,17
Michael Harrison,SID87975,Computer Science,29
Daniel Davis,SID87976,Mathematics,10
Beth Smith,SID87977,Physics,21
Lisa Davis,SID87978,Medicine,11
James Brown,SID87979,Art,24
Sarah Davis,SID87980,Biology,10
Emily Taylor,SID87981,Mathematics,8
Emily Taylor,SID87982,Art,17
James Harrison,SID87983,Medicine,20
Richard Harrison,SID87984,Art,24
Jessica Taylor,SID87985,Physics,16
Scott Taylor,SID87986,Art,5
Sarah Taylor,SID87987,Physics,28
Jessica McLaughlin,SID87988,Biology,18
Lisa Brown,SID87989,Medicine,21
Jessica Conner,SID87990,Art,18
Michael Taylor,SID87991,Physics,7
James Hess,SID87992,Psychology,11
Jessica Harrison,SID87993,Mathematics,17
Jessica Johnson,SID87994,Computer Science,6
Daniel Brown,SID87995,Physics,16
Beth Conner,SID87996,Mathematics,14
Richard Hess,SID87997,Computer Science,12
Sarah Davis,SID87998,Medicine,19
Sarah McLaughlin,SID87999,Physics,29
Emily Taylor,SID88000,Art,5
Beth Conner,SID88001,Physics,9
Sarah Johnson,SID88002,Computer Science,23
James Johnson,SID88003,Biology,18
Richard Hess,SID88004,Art,8
Jessica Brown,SID88005,Engineering,10
Lisa McLaughlin,SID88006,Psychology,11
Scott Taylor,SID88007,Art,17
Beth Guerra,SID88008,Art,12
Daniel Hess,SID88009,Physics,18
Emily Johnson,SID88010,Engineering,12
Beth Conner,SID88011,Mathematics,27
Sarah McLaughlin,SID88012,Medicine,9
Sarah Hess,SID88013,Physics,14
Jessica Harrison,SID88014,Psychology,11
Sarah McLaughlin,SID88015,Computer Science,8
Emily Brown,SID88016,Medicine,11
Sarah Taylor,SID88017,Physics,27
Jessica Smith,SID88018,Mathematics,7
Lisa McLaughlin,SID88019,Engineering,10
Richard Brown,SID88020,Medicine,27
Scott Hess,SID88021,Psychology,8
Emily Taylor,SID88022,Art,11
Richard Johnson,SID88023,Engineering,30
Emily Taylor,SID88024,Computer Science,14
Daniel Guerra,SID88025,Mathematics,24
Jessica McLaughlin,SID88026,Biology,8
Sarah Guerra,SID88027,Biology,1
Jessica Harrison,SID88028,Medicine,14
Beth Johnson,SID88029,Biology,12
Daniel Harrison,SID88030,Physics,14
Beth McLaughlin,SID88031,Engineering,25
Michael Guerra,SID88032,Computer Science,4
Richard Taylor,SID88033,Psychology,16
Sarah Smith,SID88034,Computer Science,15
Emily Guerra,SID88035,Art,24
Scott McLaughlin,SID88036,Computer Science,23
Jessica Taylor,SID88037,Physics,18
Daniel Smith,SID88038,Computer Science,29
Scott Smith,SID88039,Medicine,24
Scott Hess,SID88040,Biology,19
Lisa Hess,SID88041,Biology,25
Lisa Johnson,SID88042,Psychology,11
Michael Johnson,SID88043,Biology,8
Lisa McLaughlin,SID88044,Engineering,12
Lisa Taylor,SID88045,Art,17
Jessica Harrison,SID88046,Psychology,5
Scott Brown,SID88047,Mathematics,10
Sarah Smith,SID88048,Biology,11
Daniel Davis,SID88049,Art,30
Richard Conner,SID88050,Art,10
Michael Brown,SID88051,Physics,3
Daniel Davis,SID88052,Medicine,18
Emily Brown,SID88053,Medicine,22
Scott Taylor,SID88054,Physics,3
Sarah Harrison,SID88055,Biology,23
Jessica Johnson,SID88056,Psychology,18
Beth Brown,SID88057,Engineering,3
Daniel Harrison,SID88058,Psychology,17
Emily Guerra,SID88059,Engineering,10
Beth Hess,SID88060,Physics,19
James Taylor,SID88061,Engineering,11
Daniel Brown,SID88062,Medicine,21
Beth Smith,SID88063,Mathematics,14
Michael Guerra,SID88064,Computer Science,29
James Davis,SID88065,Medicine,10
Beth Hess,SID88066,Computer Science,21
Sarah Hess,SID88067,Medicine,5
Michael Harrison,SID88068,Computer Science,4
Richard Davis,SID88069,Art,16
Jessica Johnson,SID88070,Art,23
Lisa Guerra,SID88071,Biology,3
James Guerra,SID88072,Computer Science,8
Lisa Brown,SID88073,Computer Science,26
Jessica Smith,SID88074,Engineering,23
Scott Johnson,SID88075,Engineering,13
Scott Taylor,SID88076,Engineering,7
Richard Smith,SID88077,Art,3
Scott Hess,SID88078,Art,2
James Taylor,SID88079,Computer Science,27
Sarah Brown,SID88080,Computer Science,6
Jessica Hess,SID88081,Mathematics,20
Emily Johnson,SID88082,Art,24
Richard Taylor,SID88083,Mathematics,28
Daniel Hess,SID88084,Art,15
Beth Smith,SID88085,Biology,13
Beth Conner,SID88086,Mathematics,10
Lisa Taylor,SID88087,Psychology,30
Michael Taylor,SID88088,Art,11
Sarah Johnson,SID88089,Art,17
Michael Smith,SID88090,Art,25
Richard Smith,SID88091,Art,8
Michael Guerra,SID88092,Mathematics,30
James Taylor,SID88093,Physics,17
James Guerra,SID88094,Computer Science,27
Daniel Smith,SID88095,Mathematics,17
Beth Taylor,SID88096,Biology,21
Emily Conner,SID88097,Physics,3
Sarah Davis,SID88098,Engineering,8
James Hess,SID88099,Art,16
Michael Johnson,SID88100,Physics,29
Emily Taylor,SID88101,Physics,25
Sarah Brown,SID88102,Physics,15
Emily Taylor,SID88103,Art,10
James Conner,SID88104,Medicine,13
Scott Davis,SID88105,Physics,13
Emily McLaughlin,SID88106,Art,21
Jessica Taylor,SID88107,Computer Science,2
Sarah Guerra,SID88108,Mathematics,14
Beth Smith,SID88109,Engineering,30
Jessica Harrison,SID88110,Computer Science,21
Michael Conner,SID88111,Mathematics,14
Sarah Johnson,SID88112,Medicine,7
Michael McLaughlin,SID88113,Art,7
Richard Conner,SID88114,Art,15
Richard Conner,SID88115,Art,16
Beth McLaughlin,SID88116,Biology,8
Scott Taylor,SID88117,Physics,4
Daniel Smith,SID88118,Biology,1
Michael Guerra,SID88119,Physics,9
Emily Taylor,SID88120,Medicine,27
James McLaughlin,SID88121,Psychology,17
Daniel McLaughlin,SID88122,Engineering,5
Scott Guerra,SID88123,Engineering,25
Jessica Hess,SID88124,Medicine,9
Sarah Taylor,SID88125,Engineering,2
Richard Brown,SID88126,Medicine,10
Emily Hess,SID88127,Computer Science,5
Michael Guerra,SID88128,Physics,16
Emily Conner,SID88129,Engineering,2
Jessica Brown,SID88130,Computer Science,13
Daniel Hess,SID88131,Engineering,3
Richard Hess,SID88132,Engineering,7
Michael Conner,SID88133,Mathematics,8
Scott Conner,SID88134,Biology,1
Michael Smith,SID88135,Physics,23
Michael Johnson,SID88136,Biology,20
Scott Guerra,SID88137,Engineering,26
Daniel Hess,SID88138,Mathematics,20
Richard Davis,SID88139,Medicine,26
Scott Conner,SID88140,Art,19
Beth Johnson,SID88141,Psychology,6
James Davis,SID88142,Medicine,12
Michael Taylor,SID88143,Medicine,25
Beth Taylor,SID88144,Engineering,13
Michael Taylor,SID88145,Physics,27
Scott Conner,SID88146,Computer Science,11
Jessica Guerra,SID88147,Medicine,18
Michael Johnson,SID88148,Computer Science,29
Sarah Harrison,SID88149,Psychology,7
Sarah Brown,SID88150,Psychology,25
Jessica Harrison,SID88151,Computer Science,5
Lisa Guerra,SID88152,Computer Science,13
Lisa Taylor,SID88153,Mathematics,19
Daniel Hess,SID88154,Mathematics,13
Richard Harrison,SID88155,Computer Science,20
Richard Johnson,SID88156,Engineering,26
Michael Johnson,SID88157,Computer Science,10
Daniel McLaughlin,SID88158,Mathematics,9
James McLaughlin,SID88159,Psychology,8
Richard Hess,SID88160,Biology,2
James Guerra,SID88161,Art,28
Richard Johnson,SID88162,Biology,3
James Brown,SID88163,Biology,1
Richard Conner,SID88164,Computer Science,9
Beth Taylor,SID88165,Medicine,30
Sarah Brown,SID88166,Engineering,15
Beth Taylor,SID88167,Medicine,23
Beth McLaughlin,SID88168,Biology,26
Scott Davis,SID88169,Mathematics,12
Scott Davis,SID88170,Medicine,9
Scott Taylor,SID88171,Medicine,18
Scott Harrison,SID88172,Art,16
Beth Conner,SID88173,Engineering,7
Richard Conner,SID88174,Biology,14
Richard McLaughlin,SID88175,Psychology,3
Michael Hess,SID88176,Physics,18
Emily Brown,SID88177,Engineering,5
Daniel Taylor,SID88178,Medicine,22
James Hess,SID88179,Computer Science,3
Jessica Conner,SID88180,Engineering,23
Daniel Guerra,SID88181,Mathematics,5
Jessica Davis,SID88182,Biology,7
Sarah Smith,SID88183,Psychology,25
Scott Brown,SID88184,Medicine,9
Emily Davis,SID88185,Computer Science,1
Daniel Smith,SID88186,Physics,1
Jessica Guerra,SID88187,Art,23
Richard Hess,SID88188,Art,30
Sarah Brown,SID88189,Psychology,19
Michael Harrison,SID88190,Physics,2
Emily Guerra,SID88191,Engineering,14
James Davis,SID88192,Physics,20
Richard Smith,SID88193,Mathematics,7
Michael Taylor,SID88194,Art,22
Scott Conner,SID88195,Computer Science,12
James Harrison,SID88196,Biology,26
Daniel Davis,SID88197,Computer Science,13
Beth Brown,SID88198,Biology,22
Scott Johnson,SID88199,Medicine,9
Richard Guerra,SID88200,Biology,9
Jessica Harrison,SID88201,Art,21
Lisa Davis,SID88202,Art,5
Scott Johnson,SID88203,Engineering,10
Daniel Conner,SID88204,Mathematics,6
Daniel Brown,SID88205,Art,30
Emily McLaughlin,SID88206,Physics,23
Beth Johnson,SID88207,Art,2
Beth Davis,SID88208,Art,7
